Search Date,Airline,Flight Number,Source City,Departure Time,Number of Stops,Arrival Time,Destination City,Duration (Minutes),Price
2024-05-25,Austrian Airlines,7516,Århus,2024-05-25T16:00:00,2,2024-05-25T21:40:00,London,400,kr. 1.948
2024-05-25,Ryanair,4694,Århus,2024-05-25T10:30:00,1,2024-05-25T19:00:00,London,570,kr. 676
2024-05-25,Norwegian Air Sweden,5087,Århus,2024-05-25T10:30:00,1,2024-05-25T19:00:00,London,570,kr. 900
2024-05-25,Ryanair,4694,Århus,2024-05-25T10:30:00,1,2024-05-25T19:05:00,London,575,kr. 815
2024-05-25,Scandinavian Airlines,1240,Århus,2024-05-25T06:30:00,1,2024-05-25T13:35:00,London,485,kr. 1.389
2024-05-25,Norwegian Air Sweden,5087,Århus,2024-05-25T10:30:00,1,2024-05-25T19:05:00,London,575,kr. 1.038
2024-05-25,Scandinavian Airlines,1240,Århus,2024-05-25T06:30:00,2,2024-05-25T12:55:00,London,445,kr. 1.590
2024-05-26,Ryanair,713,Århus,2024-05-26T09:15:00,0,2024-05-26T10:00:00,London,105,kr. 99
2024-05-26,Scandinavian Airlines,1260,Århus,2024-05-26T19:50:00,1,2024-05-26T22:35:00,London,225,kr. 1.241
2024-05-26,Scandinavian Airlines,1258,Århus,2024-05-26T15:35:00,1,2024-05-26T19:30:00,London,295,kr. 2.411
2024-05-26,Ryanair,4971,Århus,2024-05-26T14:00:00,1,2024-05-26T20:40:00,London,460,kr. 533
2024-05-26,Norwegian Air Sweden,5377,Århus,2024-05-26T10:55:00,1,2024-05-26T18:05:00,London,490,kr. 816
2024-05-26,Scandinavian Airlines,1258,Århus,2024-05-26T15:35:00,2,2024-05-26T21:20:00,London,405,kr. 2.638
2024-05-26,Austrian Airlines,7516,Århus,2024-05-26T15:35:00,2,2024-05-26T21:40:00,London,425,kr. 2.594
2024-05-26,Norwegian Air Sweden,5377,Århus,2024-05-26T10:55:00,1,2024-05-26T22:10:00,London,735,kr. 679
2024-05-26,Scandinavian Airlines,1246,Århus,2024-05-26T09:45:00,1,2024-05-26T16:00:00,London,435,kr. 2.411
2024-05-26,Norwegian Air Sweden,5377,Århus,2024-05-26T10:55:00,1,2024-05-26T17:35:00,London,460,kr. 1.494
2024-05-27,Ryanair,8464,Århus,2024-05-27T11:35:00,1,2024-05-27T20:05:00,London,570,kr. 814
2024-05-27,Ryanair,8464,Århus,2024-05-27T11:35:00,1,2024-05-27T19:05:00,London,510,kr. 1.222
2024-05-27,Ryanair,8464,Århus,2024-05-27T11:35:00,1,2024-05-27T21:50:00,London,675,kr. 1.065
2024-05-27,Ryanair,8464,Århus,2024-05-27T11:35:00,2,2024-05-28T09:10:00,London,1355,kr. 542
2024-05-27,Ryanair,8464,Århus,2024-05-27T11:35:00,1,2024-05-27T21:25:00,London,650,kr. 1.222
2024-05-27,Ryanair,8464,Århus,2024-05-27T11:35:00,1,2024-05-27T23:25:00,London,770,kr. 975
2024-05-27,Ryanair,8464,Århus,2024-05-27T11:35:00,2,2024-05-28T10:15:00,London,1420,kr. 676
2024-05-27,Ryanair,8464,Århus,2024-05-27T11:35:00,2,2024-05-28T08:30:00,London,1315,kr. 736
2024-05-28,Ryanair,713,Århus,2024-05-28T10:20:00,0,2024-05-28T11:05:00,London,105,kr. 104
2024-05-28,Scandinavian Airlines,1926,Århus,2024-05-28T18:10:00,1,2024-05-28T21:35:00,London,265,kr. 642
2024-05-28,Scandinavian Airlines,2490,Århus,2024-05-28T16:15:00,1,2024-05-28T19:55:00,London,280,kr. 668
2024-05-28,Scandinavian Airlines,1258,Århus,2024-05-28T15:40:00,1,2024-05-28T19:30:00,London,290,kr. 737
2024-05-28,Scandinavian Airlines,1248,Århus,2024-05-28T10:30:00,1,2024-05-28T16:00:00,London,390,kr. 737
2024-05-28,Scandinavian Airlines,1240,Århus,2024-05-28T06:30:00,1,2024-05-28T08:55:00,London,205,kr. 1.758
2024-05-28,Scandinavian Airlines,1244,Århus,2024-05-28T09:15:00,1,2024-05-28T16:00:00,London,465,kr. 737
2024-05-28,Scandinavian Airlines,1924,Århus,2024-05-28T06:50:00,1,2024-05-28T14:35:00,London,525,kr. 642
2024-05-28,Scandinavian Airlines,1258,Århus,2024-05-28T15:40:00,2,2024-05-28T21:20:00,London,400,kr. 1.186
2024-05-28,Scandinavian Airlines,1258,Århus,2024-05-28T15:40:00,1,2024-05-28T18:20:00,London,220,kr. 1.511
